Time:2017-01-29 21:27:09:012-Trace>>Db connection not found provider type, OraAspNetConString connectionString:


Time:2017-01-29 21:27:55:469-Trace>>OnEntitySyncQueue execute count:1, success:0/total 1, fail:0 start...
Time:2017-01-29 21:41:27:171-Trace>>OnEntitySyncQueue execute count:1, success:0/total 2, fail:1 start...


Time:2017-01-29 21:41:29:796-Trace>>OnEntitySyncQueue execute count:1, success:0/total 3, fail:2 start...


Time:2017-01-29 21:41:29:909-Trace>>OnEntitySyncQueue execute count:1, success:0/total 11, fail:3 start...


Time:2017-01-29 21:41:32:423-Trace>>OnEntitySyncQueue execute count:1, success:0/total 37, fail:4 start...


Time:2017-01-29 21:41:32:531-Trace>>OnEntitySyncQueue execute count:1, success:0/total 50, fail:5 start...


Time:2017-01-29 21:41:32:646-Trace>>OnEntitySyncQueue execute count:1, success:0/total 63, fail:6 start...


Time:2017-01-29 21:41:33:629-Trace>>OnEntitySyncQueue execute count:1, success:0/total 64, fail:7 start...


Time:2017-01-29 21:41:56:381-Trace>>OnEntitySyncQueue execute count:1, success:0/total 65, fail:8 start...


Time:2017-01-29 21:41:56:815-Trace>>OnEntitySyncQueue execute count:1, success:0/total 66, fail:9 start...


Time:2017-01-29 21:41:57:254-Trace>>OnEntitySyncQueue execute count:1, success:0/total 67, fail:10 start...


Time:2017-01-29 21:42:46:248-Trace>>OnEntitySyncQueue execute count:1, success:0/total 68, fail:11 start...


Time:2017-01-29 21:42:49:201-Trace>>OnEntitySyncQueue execute count:1, success:0/total 69, fail:12 start...


Time:2017-01-29 21:43:07:144-Trace>>OnEntitySyncQueue execute count:1, success:0/total 76, fail:13 start...


Time:2017-01-29 21:43:07:255-Trace>>OnEntitySyncQueue execute count:1, success:0/total 78, fail:14 start...


Time:2017-01-29 21:43:09:768-Trace>>OnEntitySyncQueue execute count:1, success:0/total 117, fail:15 start...


Time:2017-01-29 21:43:09:878-Trace>>OnEntitySyncQueue execute count:1, success:0/total 130, fail:16 start...


Time:2017-01-29 21:43:10:973-Trace>>OnEntitySyncQueue execute count:1, success:0/total 131, fail:17 start...


Time:2017-01-29 21:47:18:362-Trace>>OnEntitySyncQueue execute count:1, success:0/total 132, fail:18 start...


Time:2017-01-29 21:47:21:420-Trace>>OnEntitySyncQueue execute count:1, success:0/total 133, fail:19 start...


Time:2017-01-29 21:47:32:906-Trace>>OnEntitySyncQueue execute count:1, success:0/total 140, fail:20 start...


Time:2017-01-29 21:47:33:020-Trace>>OnEntitySyncQueue execute count:1, success:0/total 142, fail:21 start...


Time:2017-01-29 21:47:35:541-Trace>>OnEntitySyncQueue execute count:1, success:0/total 181, fail:22 start...


Time:2017-01-29 21:47:35:641-Trace>>OnEntitySyncQueue execute count:1, success:0/total 194, fail:23 start...


Time:2017-01-29 21:47:36:738-Trace>>OnEntitySyncQueue execute count:1, success:0/total 195, fail:24 start...


Time:2017-01-29 21:55:36:591-Trace>>Db connection not found provider type, OraAspNetConString connectionString:


Time:2017-01-29 21:56:16:206-Trace>>OnEntitySyncQueue execute count:1, success:0/total 1, fail:0 start...


Time:2017-01-29 21:56:19:160-Trace>>OnEntitySyncQueue execute count:1, success:0/total 2, fail:1 start...


Time:2017-01-29 21:56:22:770-Trace>>OnEntitySyncQueue execute count:1, success:0/total 3, fail:2 start...


Time:2017-01-29 21:56:22:878-Trace>>OnEntitySyncQueue execute count:1, success:0/total 11, fail:3 start...


Time:2017-01-29 21:56:25:393-Trace>>OnEntitySyncQueue execute count:1, success:0/total 44, fail:4 start...


Time:2017-01-29 21:56:25:501-Trace>>OnEntitySyncQueue execute count:1, success:0/total 58, fail:5 start...


Time:2017-01-29 21:56:25:609-Trace>>OnEntitySyncQueue execute count:1, success:0/total 63, fail:6 start...


Time:2017-01-29 21:56:26:595-Trace>>OnEntitySyncQueue execute count:1, success:0/total 64, fail:7 start...


Time:2017-01-29 21:57:19:827-Trace>>OnEntitySyncQueue execute count:1, success:0/total 66, fail:8 start...


