Time:2017-01-30 23:10:17:334-Trace>>Db connection not found provider type, OraAspNetConString connectionString:


Time:2017-01-30 23:10:53:268-Trace>>OnEntitySyncQueue execute count:1, success:0/total 1, fail:0 start...
Time:2017-01-30 23:18:21:798-Trace>>OnEntitySyncQueue execute count:1, success:0/total 108, fail:17 start...


Time:2017-01-30 23:18:24:311-Trace>>OnEntitySyncQueue execute count:1, success:0/total 111, fail:18 start...


Time:2017-01-30 23:18:26:720-Trace>>OnEntitySyncQueue execute count:1, success:0/total 115, fail:19 start...


Time:2017-01-30 23:18:32:733-Trace>>OnEntitySyncQueue execute count:1, success:0/total 124, fail:20 start...


Time:2017-01-30 23:18:40:613-Trace>>OnEntitySyncQueue execute count:1, success:0/total 127, fail:21 start...


Time:2017-01-30 23:18:42:580-Trace>>OnEntitySyncQueue execute count:1, success:0/total 131, fail:22 start...


Time:2017-01-30 23:18:45:420-Trace>>OnEntitySyncQueue execute count:1, success:0/total 144, fail:23 start...


Time:2017-01-30 23:47:20:539-Trace>>Db connection not found provider type, OraAspNetConString connectionString:


Time:2017-01-30 23:47:38:986-Trace>>OnEntitySyncQueue execute count:1, success:0/total 1, fail:0 start...


Time:2017-01-30 23:47:41:501-Trace>>OnEntitySyncQueue execute count:1, success:0/total 2, fail:1 start...


Time:2017-01-30 23:47:43:576-Trace>>OnEntitySyncQueue execute count:1, success:0/total 9, fail:2 start...


Time:2017-01-30 23:47:43:690-Trace>>OnEntitySyncQueue execute count:1, success:0/total 11, fail:3 start...


Time:2017-01-30 23:47:46:204-Trace>>OnEntitySyncQueue execute count:1, success:0/total 50, fail:4 start...


Time:2017-01-30 23:47:46:312-Trace>>OnEntitySyncQueue execute count:1, success:0/total 63, fail:5 start...


Time:2017-01-30 23:47:47:299-Trace>>OnEntitySyncQueue execute count:1, success:0/total 64, fail:6 start...


Time:2017-01-30 23:47:54:187-Trace>>OnEntitySyncQueue execute count:1, success:0/total 77, fail:7 start...


Time:2017-01-30 23:48:14:109-Trace>>OnEntitySyncQueue execute count:1, success:0/total 86, fail:8 start...


Time:2017-01-30 23:48:17:390-Trace>>OnEntitySyncQueue execute count:1, success:0/total 90, fail:9 start...


Time:2017-01-30 23:48:32:029-Trace>>OnEntitySyncQueue execute count:1, success:0/total 96, fail:10 start...


Time:2017-01-30 23:48:37:285-Trace>>OnEntitySyncQueue execute count:1, success:0/total 99, fail:11 start...


Time:2017-01-30 23:48:39:357-Trace>>OnEntitySyncQueue execute count:1, success:0/total 103, fail:12 start...


Time:2017-01-30 23:54:29:093-Trace>>OnEntitySyncQueue execute count:1, success:0/total 104, fail:13 start...


Time:2017-01-30 23:54:31:612-Trace>>OnEntitySyncQueue execute count:1, success:0/total 105, fail:14 start...


Time:2017-01-30 23:54:33:798-Trace>>OnEntitySyncQueue execute count:1, success:0/total 114, fail:15 start...


Time:2017-01-30 23:54:36:427-Trace>>OnEntitySyncQueue execute count:1, success:0/total 153, fail:16 start...


Time:2017-01-30 23:54:36:536-Trace>>OnEntitySyncQueue execute count:1, success:0/total 166, fail:17 start...


Time:2017-01-30 23:54:37:524-Trace>>OnEntitySyncQueue execute count:1, success:0/total 167, fail:18 start...


Time:2017-01-30 23:54:41:562-Trace>>OnEntitySyncQueue execute count:1, success:0/total 173, fail:19 start...


Time:2017-01-30 23:54:45:720-Trace>>OnEntitySyncQueue execute count:1, success:0/total 176, fail:20 start...


Time:2017-01-30 23:54:48:021-Trace>>OnEntitySyncQueue execute count:1, success:0/total 180, fail:21 start...


Time:2017-01-30 23:54:55:014-Trace>>OnEntitySyncQueue execute count:1, success:0/total 192, fail:22 start...


Time:2017-01-30 23:54:55:129-Trace>>OnEntitySyncQueue execute count:1, success:0/total 193, fail:23 start...


Time:2017-01-30 23:55:04:313-Trace>>OnEntitySyncQueue execute count:1, success:0/total 199, fail:24 start...


Time:2017-01-30 23:55:12:411-Trace>>OnEntitySyncQueue execute count:1, success:0/total 202, fail:25 start...


Time:2017-01-30 23:55:37:234-Trace>>OnEntitySyncQueue execute count:1, success:0/total 205, fail:26 start...


Time:2017-01-30 23:55:39:643-Trace>>OnEntitySyncQueue execute count:1, success:0/total 208, fail:27 start...


Time:2017-01-30 23:55:41:828-Trace>>OnEntitySyncQueue execute count:1, success:0/total 211, fail:28 start...


Time:2017-01-30 23:56:32:426-Trace>>Db connection not found provider type, OraAspNetConString connectionString:


Time:2017-01-30 23:56:52:811-Trace>>OnEntitySyncQueue execute count:1, success:0/total 1, fail:0 start...


Time:2017-01-30 23:56:55:439-Trace>>OnEntitySyncQueue execute count:1, success:0/total 2, fail:1 start...


Time:2017-01-30 23:56:57:514-Trace>>OnEntitySyncQueue execute count:1, success:0/total 6, fail:2 start...


Time:2017-01-30 23:56:57:628-Trace>>OnEntitySyncQueue execute count:1, success:0/total 11, fail:3 start...


Time:2017-01-30 23:57:00:140-Trace>>OnEntitySyncQueue execute count:1, success:0/total 50, fail:4 start...


Time:2017-01-30 23:57:00:364-Trace>>OnEntitySyncQueue execute count:1, success:0/total 63, fail:5 start...


Time:2017-01-30 23:57:01:342-Trace>>OnEntitySyncQueue execute count:1, success:0/total 64, fail:6 start...


Time:2017-01-30 23:57:07:140-Trace>>OnEntitySyncQueue execute count:1, success:0/total 67, fail:7 start...


Time:2017-01-30 23:57:07:247-Trace>>OnEntitySyncQueue execute count:1, success:0/total 77, fail:8 start...


Time:2017-01-30 23:57:16:225-Trace>>OnEntitySyncQueue execute count:1, success:0/total 86, fail:9 start...


Time:2017-01-30 23:59:36:627-Trace>>OnEntitySyncQueue execute count:1, success:0/total 87, fail:10 start...


Time:2017-01-30 23:59:39:029-Trace>>OnEntitySyncQueue execute count:1, success:0/total 88, fail:11 start...


Time:2017-01-30 23:59:41:655-Trace>>OnEntitySyncQueue execute count:1, success:0/total 97, fail:12 start...


Time:2017-01-30 23:59:44:279-Trace>>OnEntitySyncQueue execute count:1, success:0/total 136, fail:13 start...


Time:2017-01-30 23:59:44:395-Trace>>OnEntitySyncQueue execute count:1, success:0/total 149, fail:14 start...


Time:2017-01-30 23:59:45:374-Trace>>OnEntitySyncQueue execute count:1, success:0/total 150, fail:15 start...


Time:2017-01-30 23:59:53:032-Trace>>OnEntitySyncQueue execute count:1, success:0/total 159, fail:16 start...


