Time:2017-01-29 22:01:02:230-Trace>>Db connection not found provider type, OraAspNetConString connectionString:


Time:2017-01-29 22:01:14:707-Trace>>OnEntitySyncQueue execute count:1, success:0/total 1, fail:0 start...
Time:2017-01-29 22:10:52:097-Trace>>OnEntitySyncQueue execute count:1, success:0/total 2, fail:1 start...


Time:2017-01-29 22:10:54:176-Trace>>OnEntitySyncQueue execute count:1, success:0/total 3, fail:2 start...


Time:2017-01-29 22:10:54:283-Trace>>OnEntitySyncQueue execute count:1, success:0/total 11, fail:3 start...


Time:2017-01-29 22:10:56:795-Trace>>OnEntitySyncQueue execute count:1, success:0/total 24, fail:4 start...


Time:2017-01-29 22:10:56:910-Trace>>OnEntitySyncQueue execute count:1, success:0/total 50, fail:5 start...


Time:2017-01-29 22:10:57:017-Trace>>OnEntitySyncQueue execute count:1, success:0/total 63, fail:6 start...


Time:2017-01-29 22:10:57:889-Trace>>OnEntitySyncQueue execute count:1, success:0/total 64, fail:7 start...


Time:2017-01-29 22:11:10:254-Trace>>OnEntitySyncQueue execute count:1, success:0/total 67, fail:8 start...


Time:2017-01-29 22:14:46:233-Trace>>OnEntitySyncQueue execute count:1, success:0/total 68, fail:9 start...


Time:2017-01-29 22:14:48:752-Trace>>OnEntitySyncQueue execute count:1, success:0/total 69, fail:10 start...


Time:2017-01-29 22:14:51:594-Trace>>OnEntitySyncQueue execute count:1, success:0/total 78, fail:11 start...


Time:2017-01-29 22:14:54:114-Trace>>OnEntitySyncQueue execute count:1, success:0/total 104, fail:12 start...


Time:2017-01-29 22:14:54:221-Trace>>OnEntitySyncQueue execute count:1, success:0/total 117, fail:13 start...


Time:2017-01-29 22:14:54:328-Trace>>OnEntitySyncQueue execute count:1, success:0/total 130, fail:14 start...


Time:2017-01-29 22:14:55:317-Trace>>OnEntitySyncQueue execute count:1, success:0/total 131, fail:15 start...


Time:2017-01-29 22:15:12:597-Trace>>OnEntitySyncQueue execute count:1, success:0/total 134, fail:16 start...


Time:2017-01-29 22:15:17:625-Trace>>OnEntitySyncQueue execute count:1, success:0/total 137, fail:17 start...


Time:2017-01-29 22:17:20:607-Trace>>Db connection not found provider type, OraAspNetConString connectionString:


Time:2017-01-29 22:17:40:092-Trace>>OnEntitySyncQueue execute count:1, success:0/total 1, fail:0 start...


Time:2017-01-29 22:17:42:724-Trace>>OnEntitySyncQueue execute count:1, success:0/total 2, fail:1 start...


Time:2017-01-29 22:17:45:126-Trace>>OnEntitySyncQueue execute count:1, success:0/total 11, fail:2 start...


Time:2017-01-29 22:17:47:755-Trace>>OnEntitySyncQueue execute count:1, success:0/total 50, fail:3 start...


Time:2017-01-29 22:17:47:857-Trace>>OnEntitySyncQueue execute count:1, success:0/total 63, fail:4 start...


Time:2017-01-29 22:17:48:843-Trace>>OnEntitySyncQueue execute count:1, success:0/total 64, fail:5 start...


Time:2017-01-29 22:18:06:240-Trace>>OnEntitySyncQueue execute count:1, success:0/total 67, fail:6 start...


Time:2017-01-29 22:18:24:923-Trace>>OnEntitySyncQueue execute count:1, success:0/total 70, fail:7 start...


Time:2017-01-29 22:18:35:423-Trace>>OnEntitySyncQueue execute count:1, success:0/total 73, fail:8 start...


Time:2017-01-29 22:18:47:672-Trace>>OnEntitySyncQueue execute count:1, success:0/total 76, fail:9 start...


Time:2017-01-29 22:19:03:842-Trace>>OnEntitySyncQueue execute count:1, success:0/total 79, fail:10 start...


Time:2017-01-29 22:19:08:982-Trace>>OnEntitySyncQueue execute count:1, success:0/total 82, fail:11 start...


Time:2017-01-29 22:20:48:486-Trace>>OnEntitySyncQueue execute count:1, success:0/total 83, fail:12 start...


Time:2017-01-29 22:20:50:781-Trace>>OnEntitySyncQueue execute count:1, success:0/total 84, fail:13 start...


Time:2017-01-29 22:20:52:972-Trace>>OnEntitySyncQueue execute count:1, success:0/total 93, fail:14 start...


Time:2017-01-29 22:20:55:489-Trace>>OnEntitySyncQueue execute count:1, success:0/total 106, fail:15 start...


Time:2017-01-29 22:20:55:599-Trace>>OnEntitySyncQueue execute count:1, success:0/total 132, fail:16 start...


Time:2017-01-29 22:20:55:707-Trace>>OnEntitySyncQueue execute count:1, success:0/total 145, fail:17 start...


Time:2017-01-29 22:20:56:577-Trace>>OnEntitySyncQueue execute count:1, success:0/total 146, fail:18 start...


Time:2017-01-29 22:21:01:284-Trace>>OnEntitySyncQueue execute count:1, success:0/total 155, fail:19 start...


Time:2017-01-29 22:25:43:427-Trace>>Db connection not found provider type, OraAspNetConString connectionString:


Time:2017-01-29 22:25:56:873-Trace>>OnEntitySyncQueue execute count:1, success:0/total 1, fail:0 start...


Time:2017-01-29 22:25:59:502-Trace>>OnEntitySyncQueue execute count:1, success:0/total 2, fail:1 start...


Time:2017-01-29 22:26:03:111-Trace>>OnEntitySyncQueue execute count:1, success:0/total 3, fail:2 start...


Time:2017-01-29 22:26:03:219-Trace>>OnEntitySyncQueue execute count:1, success:0/total 11, fail:3 start...


Time:2017-01-29 22:26:05:734-Trace>>OnEntitySyncQueue execute count:1, success:0/total 50, fail:4 start...


Time:2017-01-29 22:26:05:955-Trace>>OnEntitySyncQueue execute count:1, success:0/total 63, fail:5 start...


Time:2017-01-29 22:26:06:829-Trace>>OnEntitySyncQueue execute count:1, success:0/total 64, fail:6 start...


Time:2017-01-29 22:26:15:035-Trace>>OnEntitySyncQueue execute count:1, success:0/total 70, fail:7 start...


Time:2017-01-29 22:26:15:143-Trace>>OnEntitySyncQueue execute count:1, success:0/total 73, fail:8 start...


Time:2017-01-29 22:28:33:811-Trace>>OnEntitySyncQueue execute count:1, success:0/total 74, fail:9 start...


Time:2017-01-29 22:28:38:077-Trace>>OnEntitySyncQueue execute count:1, success:0/total 75, fail:10 start...


Time:2017-01-29 22:28:41:909-Trace>>OnEntitySyncQueue execute count:1, success:0/total 84, fail:11 start...


Time:2017-01-29 22:28:44:536-Trace>>OnEntitySyncQueue execute count:1, success:0/total 123, fail:12 start...


Time:2017-01-29 22:28:44:643-Trace>>OnEntitySyncQueue execute count:1, success:0/total 136, fail:13 start...


Time:2017-01-29 22:28:45:630-Trace>>OnEntitySyncQueue execute count:1, success:0/total 137, fail:14 start...


Time:2017-01-29 22:28:48:360-Trace>>OnEntitySyncQueue execute count:1, success:0/total 146, fail:15 start...


Time:2017-01-29 22:37:56:607-Trace>>Db connection not found provider type, OraAspNetConString connectionString:


Time:2017-01-29 22:38:21:720-Trace>>OnEntitySyncQueue execute count:1, success:0/total 1, fail:0 start...


Time:2017-01-29 22:38:24:232-Trace>>OnEntitySyncQueue execute count:1, success:0/total 2, fail:1 start...


Time:2017-01-29 22:38:26:749-Trace>>OnEntitySyncQueue execute count:1, success:0/total 11, fail:2 start...


Time:2017-01-29 22:38:29:375-Trace>>OnEntitySyncQueue execute count:1, success:0/total 50, fail:3 start...


Time:2017-01-29 22:38:29:484-Trace>>OnEntitySyncQueue execute count:1, success:0/total 63, fail:4 start...


Time:2017-01-29 22:38:30:362-Trace>>OnEntitySyncQueue execute count:1, success:0/total 64, fail:5 start...


Time:2017-01-29 22:38:37:467-Trace>>OnEntitySyncQueue execute count:1, success:0/total 73, fail:6 start...


Time:2017-01-29 22:40:15:456-Trace>>OnEntitySyncQueue execute count:1, success:0/total 74, fail:7 start...


Time:2017-01-29 22:40:17:859-Trace>>OnEntitySyncQueue execute count:1, success:0/total 75, fail:8 start...


Time:2017-01-29 22:40:21:576-Trace>>OnEntitySyncQueue execute count:1, success:0/total 84, fail:9 start...


Time:2017-01-29 22:40:24:203-Trace>>OnEntitySyncQueue execute count:1, success:0/total 123, fail:10 start...


Time:2017-01-29 22:40:24:311-Trace>>OnEntitySyncQueue execute count:1, success:0/total 136, fail:11 start...


Time:2017-01-29 22:40:25:196-Trace>>OnEntitySyncQueue execute count:1, success:0/total 137, fail:12 start...


Time:2017-01-29 22:40:31:312-Trace>>OnEntitySyncQueue execute count:1, success:0/total 140, fail:13 start...


Time:2017-01-29 22:40:31:422-Trace>>OnEntitySyncQueue execute count:1, success:0/total 149, fail:14 start...


Time:2017-01-29 22:43:06:421-Trace>>OnEntitySyncQueue execute count:1, success:0/total 150, fail:15 start...


Time:2017-01-29 22:43:08:717-Trace>>OnEntitySyncQueue execute count:1, success:0/total 151, fail:16 start...


Time:2017-01-29 22:43:11:136-Trace>>OnEntitySyncQueue execute count:1, success:0/total 160, fail:17 start...


Time:2017-01-29 22:43:13:752-Trace>>OnEntitySyncQueue execute count:1, success:0/total 199, fail:18 start...


Time:2017-01-29 22:43:13:859-Trace>>OnEntitySyncQueue execute count:1, success:0/total 212, fail:19 start...


Time:2017-01-29 22:43:14:739-Trace>>OnEntitySyncQueue execute count:1, success:0/total 213, fail:20 start...


Time:2017-01-29 22:43:19:764-Trace>>OnEntitySyncQueue execute count:1, success:0/total 219, fail:21 start...


Time:2017-01-29 22:43:27:203-Trace>>OnEntitySyncQueue execute count:1, success:0/total 222, fail:22 start...


Time:2017-01-29 22:43:36:048-Trace>>OnEntitySyncQueue execute count:1, success:0/total 225, fail:23 start...


Time:2017-01-29 22:46:29:521-Trace>>Db connection not found provider type, OraAspNetConString connectionString:


Time:2017-01-29 22:46:42:130-Trace>>OnEntitySyncQueue execute count:1, success:0/total 1, fail:0 start...


Time:2017-01-29 22:46:44:752-Trace>>OnEntitySyncQueue execute count:1, success:0/total 2, fail:1 start...


Time:2017-01-29 22:46:47:266-Trace>>OnEntitySyncQueue execute count:1, success:0/total 11, fail:2 start...


Time:2017-01-29 22:46:49:895-Trace>>OnEntitySyncQueue execute count:1, success:0/total 50, fail:3 start...


Time:2017-01-29 22:46:50:003-Trace>>OnEntitySyncQueue execute count:1, success:0/total 63, fail:4 start...


Time:2017-01-29 22:46:50:983-Trace>>OnEntitySyncQueue execute count:1, success:0/total 64, fail:5 start...


Time:2017-01-29 22:46:54:380-Trace>>OnEntitySyncQueue execute count:1, success:0/total 76, fail:6 start...


Time:2017-01-29 22:48:05:141-Trace>>OnEntitySyncQueue execute count:1, success:0/total 77, fail:7 start...


Time:2017-01-29 22:48:07:330-Trace>>OnEntitySyncQueue execute count:1, success:0/total 78, fail:8 start...


Time:2017-01-29 22:48:09:846-Trace>>OnEntitySyncQueue execute count:1, success:0/total 85, fail:9 start...


Time:2017-01-29 22:48:09:953-Trace>>OnEntitySyncQueue execute count:1, success:0/total 87, fail:10 start...


Time:2017-01-29 22:48:12:469-Trace>>OnEntitySyncQueue execute count:1, success:0/total 126, fail:11 start...


Time:2017-01-29 22:48:12:576-Trace>>OnEntitySyncQueue execute count:1, success:0/total 139, fail:12 start...


Time:2017-01-29 22:48:13:455-Trace>>OnEntitySyncQueue execute count:1, success:0/total 140, fail:13 start...


Time:2017-01-29 22:48:18:595-Trace>>OnEntitySyncQueue execute count:1, success:0/total 149, fail:14 start...


Time:2017-01-29 22:48:26:149-Trace>>OnEntitySyncQueue execute count:1, success:0/total 152, fail:15 start...


Time:2017-01-29 22:48:51:692-Trace>>Db connection not found provider type, OraAspNetConString connectionString:


Time:2017-01-29 22:49:12:736-Trace>>OnEntitySyncQueue execute count:1, success:0/total 1, fail:0 start...


Time:2017-01-29 22:49:15:142-Trace>>OnEntitySyncQueue execute count:1, success:0/total 2, fail:1 start...


Time:2017-01-29 22:49:17:335-Trace>>OnEntitySyncQueue execute count:1, success:0/total 3, fail:2 start...


Time:2017-01-29 22:49:17:436-Trace>>OnEntitySyncQueue execute count:1, success:0/total 11, fail:3 start...


Time:2017-01-29 22:49:19:951-Trace>>OnEntitySyncQueue execute count:1, success:0/total 37, fail:4 start...


Time:2017-01-29 22:49:20:063-Trace>>OnEntitySyncQueue execute count:1, success:0/total 63, fail:5 start...


Time:2017-01-29 22:49:21:048-Trace>>OnEntitySyncQueue execute count:1, success:0/total 64, fail:6 start...


Time:2017-01-29 22:49:25:425-Trace>>OnEntitySyncQueue execute count:1, success:0/total 73, fail:7 start...


Time:2017-01-29 22:49:28:157-Trace>>OnEntitySyncQueue execute count:1, success:0/total 76, fail:8 start...


Time:2017-01-29 22:52:08:051-Trace>>OnEntitySyncQueue execute count:1, success:0/total 77, fail:9 start...


Time:2017-01-29 22:52:10:571-Trace>>OnEntitySyncQueue execute count:1, success:0/total 78, fail:10 start...


Time:2017-01-29 22:52:13:734-Trace>>OnEntitySyncQueue execute count:1, success:0/total 81, fail:11 start...


Time:2017-01-29 22:52:13:842-Trace>>OnEntitySyncQueue execute count:1, success:0/total 87, fail:12 start...


Time:2017-01-29 22:52:16:358-Trace>>OnEntitySyncQueue execute count:1, success:0/total 126, fail:13 start...


Time:2017-01-29 22:52:16:581-Trace>>OnEntitySyncQueue execute count:1, success:0/total 139, fail:14 start...


Time:2017-01-29 22:52:17:452-Trace>>OnEntitySyncQueue execute count:1, success:0/total 140, fail:15 start...


Time:2017-01-29 22:52:21:941-Trace>>OnEntitySyncQueue execute count:1, success:0/total 156, fail:16 start...


Time:2017-01-29 22:54:49:719-Trace>>OnEntitySyncQueue execute count:1, success:0/total 157, fail:17 start...


Time:2017-01-29 22:54:51:914-Trace>>OnEntitySyncQueue execute count:1, success:0/total 158, fail:18 start...


Time:2017-01-29 22:55:04:050-Trace>>OnEntitySyncQueue execute count:1, success:0/total 167, fail:19 start...


Time:2017-01-29 22:55:06:676-Trace>>OnEntitySyncQueue execute count:1, success:0/total 206, fail:20 start...


Time:2017-01-29 22:55:06:784-Trace>>OnEntitySyncQueue execute count:1, success:0/total 219, fail:21 start...


Time:2017-01-29 22:55:07:656-Trace>>OnEntitySyncQueue execute count:1, success:0/total 220, fail:22 start...


Time:2017-01-29 22:55:18:925-Trace>>OnEntitySyncQueue execute count:1, success:0/total 223, fail:23 start...


Time:2017-01-29 22:55:19:034-Trace>>OnEntitySyncQueue execute count:1, success:0/total 233, fail:24 start...


Time:2017-01-29 22:55:27:129-Trace>>OnEntitySyncQueue execute count:1, success:0/total 242, fail:25 start...


Time:2017-01-29 22:55:32:921-Trace>>OnEntitySyncQueue execute count:1, success:0/total 246, fail:26 start...


Time:2017-01-29 22:55:38:600-Trace>>OnEntitySyncQueue execute count:1, success:0/total 258, fail:27 start...


Time:2017-01-29 22:55:38:707-Trace>>OnEntitySyncQueue execute count:1, success:0/total 259, fail:28 start...


Time:2017-01-29 22:55:53:691-Trace>>OnEntitySyncQueue execute count:1, success:0/total 265, fail:29 start...


Time:2017-01-29 22:55:53:799-Trace>>OnEntitySyncQueue execute count:1, success:0/total 268, fail:30 start...


Time:2017-01-29 22:55:59:268-Trace>>OnEntitySyncQueue execute count:1, success:0/total 272, fail:31 start...


Time:2017-01-29 22:57:57:635-Trace>>Db connection not found provider type, OraAspNetConString connectionString:


Time:2017-01-29 22:58:13:285-Trace>>OnEntitySyncQueue execute count:1, success:0/total 1, fail:0 start...


Time:2017-01-29 22:58:16:130-Trace>>OnEntitySyncQueue execute count:1, success:0/total 2, fail:1 start...


Time:2017-01-29 22:58:18:203-Trace>>OnEntitySyncQueue execute count:1, success:0/total 9, fail:2 start...


Time:2017-01-29 22:58:18:311-Trace>>OnEntitySyncQueue execute count:1, success:0/total 11, fail:3 start...


Time:2017-01-29 22:58:20:831-Trace>>OnEntitySyncQueue execute count:1, success:0/total 50, fail:4 start...


Time:2017-01-29 22:58:20:939-Trace>>OnEntitySyncQueue execute count:1, success:0/total 63, fail:5 start...


Time:2017-01-29 22:58:21:924-Trace>>OnEntitySyncQueue execute count:1, success:0/total 64, fail:6 start...


Time:2017-01-29 22:58:27:722-Trace>>OnEntitySyncQueue execute count:1, success:0/total 73, fail:7 start...


Time:2017-01-29 22:58:31:219-Trace>>OnEntitySyncQueue execute count:1, success:0/total 77, fail:8 start...


Time:2017-01-29 22:58:41:614-Trace>>OnEntitySyncQueue execute count:1, success:0/total 90, fail:9 start...


Time:2017-01-29 22:58:47:736-Trace>>OnEntitySyncQueue execute count:1, success:0/total 99, fail:10 start...


Time:2017-01-29 22:58:53:733-Trace>>OnEntitySyncQueue execute count:1, success:0/total 103, fail:11 start...


Time:2017-01-29 22:58:57:896-Trace>>OnEntitySyncQueue execute count:1, success:0/total 115, fail:12 start...


Time:2017-01-29 22:58:58:004-Trace>>OnEntitySyncQueue execute count:1, success:0/total 116, fail:13 start...


Time:2017-01-29 22:59:07:518-Trace>>OnEntitySyncQueue execute count:1, success:0/total 128, fail:14 start...


Time:2017-01-29 22:59:07:627-Trace>>OnEntitySyncQueue execute count:1, success:0/total 129, fail:15 start...


Time:2017-01-29 22:59:14:061-Trace>>OnEntitySyncQueue execute count:1, success:0/total 142, fail:16 start...


