Time:2017-03-06 19:24:15:768-Trace>>Db connection not found provider type, OraAspNetConString connectionString:


Time:2017-03-06 19:25:10:405-Trace>>OnEntitySyncQueue execute count:1, success:0/total 1, fail:0 start...
Time:2017-03-06 19:36:20:317-Trace>>OnEntitySyncQueue execute count:1, success:0/total 88, fail:9 start...


Time:2017-03-06 19:39:00:134-Trace>>Db connection not found provider type, OraAspNetConString connectionString:


Time:2017-03-06 19:40:25:971-Trace>>OnEntitySyncQueue execute count:1, success:0/total 1, fail:0 start...


Time:2017-03-06 19:40:28:159-Trace>>OnEntitySyncQueue execute count:1, success:0/total 2, fail:1 start...


Time:2017-03-06 19:40:30:342-Trace>>OnEntitySyncQueue execute count:1, success:0/total 11, fail:2 start...


Time:2017-03-06 19:40:32:423-Trace>>OnEntitySyncQueue execute count:1, success:0/total 21, fail:3 start...


Time:2017-03-06 19:40:32:530-Trace>>OnEntitySyncQueue execute count:1, success:0/total 50, fail:4 start...


Time:2017-03-06 19:40:32:645-Trace>>OnEntitySyncQueue execute count:1, success:0/total 63, fail:5 start...


Time:2017-03-06 19:40:33:519-Trace>>OnEntitySyncQueue execute count:1, success:0/total 64, fail:6 start...


Time:2017-03-06 19:40:40:187-Trace>>OnEntitySyncQueue execute count:1, success:0/total 73, fail:7 start...


Time:2017-03-06 19:40:40:303-Trace>>OnEntitySyncQueue execute count:1, success:0/total 79, fail:8 start...


Time:2017-03-06 19:40:44:238-Trace>>OnEntitySyncQueue execute count:1, success:0/total 82, fail:9 start...


Time:2017-03-06 19:40:44:348-Trace>>OnEntitySyncQueue execute count:1, success:0/total 85, fail:10 start...


Time:2017-03-06 19:40:46:861-Trace>>OnEntitySyncQueue execute count:1, success:0/total 88, fail:11 start...


Time:2017-03-06 19:46:41:240-Trace>>Db connection not found provider type, OraAspNetConString connectionString:


Time:2017-03-06 19:46:54:593-Trace>>OnEntitySyncQueue execute count:1, success:0/total 1, fail:0 start...


Time:2017-03-06 19:46:56:895-Trace>>OnEntitySyncQueue execute count:1, success:0/total 2, fail:1 start...


Time:2017-03-06 19:46:59:310-Trace>>OnEntitySyncQueue execute count:1, success:0/total 4, fail:2 start...


Time:2017-03-06 19:46:59:410-Trace>>OnEntitySyncQueue execute count:1, success:0/total 11, fail:3 start...


Time:2017-03-06 19:47:01:490-Trace>>OnEntitySyncQueue execute count:1, success:0/total 25, fail:4 start...


Time:2017-03-06 19:47:01:606-Trace>>OnEntitySyncQueue execute count:1, success:0/total 54, fail:5 start...


Time:2017-03-06 19:47:01:729-Trace>>OnEntitySyncQueue execute count:1, success:0/total 61, fail:6 start...


Time:2017-03-06 19:47:01:854-Trace>>OnEntitySyncQueue execute count:1, success:0/total 63, fail:7 start...


Time:2017-03-06 19:47:02:609-Trace>>OnEntitySyncQueue execute count:1, success:0/total 64, fail:8 start...


Time:2017-03-06 19:47:09:520-Trace>>OnEntitySyncQueue execute count:1, success:0/total 73, fail:9 start...


Time:2017-03-06 19:47:12:361-Trace>>OnEntitySyncQueue execute count:1, success:0/total 78, fail:10 start...


Time:2017-03-06 19:47:12:479-Trace>>OnEntitySyncQueue execute count:1, success:0/total 79, fail:11 start...


Time:2017-03-06 19:49:04:015-Trace>>OnEntitySyncQueue execute count:1, success:0/total 88, fail:12 start...


Time:2017-03-06 19:52:47:526-Trace>>Db connection not found provider type, OraAspNetConString connectionString:


Time:2017-03-06 19:52:56:096-Trace>>OnEntitySyncQueue execute count:1, success:0/total 1, fail:0 start...


Time:2017-03-06 19:52:59:049-Trace>>OnEntitySyncQueue execute count:1, success:0/total 2, fail:1 start...


Time:2017-03-06 19:53:01:237-Trace>>OnEntitySyncQueue execute count:1, success:0/total 9, fail:2 start...


Time:2017-03-06 19:53:01:346-Trace>>OnEntitySyncQueue execute count:1, success:0/total 11, fail:3 start...


Time:2017-03-06 19:53:03:437-Trace>>OnEntitySyncQueue execute count:1, success:0/total 35, fail:4 start...


Time:2017-03-06 19:53:03:547-Trace>>OnEntitySyncQueue execute count:1, success:0/total 63, fail:5 start...


Time:2017-03-06 19:53:04:534-Trace>>OnEntitySyncQueue execute count:1, success:0/total 64, fail:6 start...


Time:2017-03-06 19:53:08:696-Trace>>OnEntitySyncQueue execute count:1, success:0/total 78, fail:7 start...


Time:2017-03-06 19:53:08:799-Trace>>OnEntitySyncQueue execute count:1, success:0/total 79, fail:8 start...


Time:2017-03-06 19:53:15:255-Trace>>OnEntitySyncQueue execute count:1, success:0/total 85, fail:9 start...


Time:2017-03-06 19:53:19:077-Trace>>OnEntitySyncQueue execute count:1, success:0/total 88, fail:10 start...


Time:2017-03-06 19:54:34:738-Trace>>OnEntitySyncQueue execute count:1, success:0/total 89, fail:11 start...


Time:2017-03-06 19:54:36:920-Trace>>OnEntitySyncQueue execute count:1, success:0/total 90, fail:12 start...


Time:2017-03-06 19:54:39:003-Trace>>OnEntitySyncQueue execute count:1, success:0/total 99, fail:13 start...


Time:2017-03-06 19:54:41:188-Trace>>OnEntitySyncQueue execute count:1, success:0/total 151, fail:14 start...


Time:2017-03-06 19:54:42:279-Trace>>OnEntitySyncQueue execute count:1, success:0/total 152, fail:15 start...


Time:2017-03-06 19:54:44:472-Trace>>OnEntitySyncQueue execute count:1, success:0/total 166, fail:16 start...


Time:2017-03-06 19:54:44:579-Trace>>OnEntitySyncQueue execute count:1, success:0/total 167, fail:17 start...


Time:2017-03-06 19:54:47:104-Trace>>OnEntitySyncQueue execute count:1, success:0/total 176, fail:18 start...


Time:2017-03-06 19:57:28:315-Trace>>OnEntitySyncQueue execute count:1, success:0/total 177, fail:19 start...


Time:2017-03-06 19:57:30:610-Trace>>OnEntitySyncQueue execute count:1, success:0/total 178, fail:20 start...


Time:2017-03-06 19:57:32:906-Trace>>OnEntitySyncQueue execute count:1, success:0/total 187, fail:21 start...


Time:2017-03-06 19:57:35:097-Trace>>OnEntitySyncQueue execute count:1, success:0/total 226, fail:22 start...


Time:2017-03-06 19:57:35:206-Trace>>OnEntitySyncQueue execute count:1, success:0/total 239, fail:23 start...


Time:2017-03-06 19:57:36:191-Trace>>OnEntitySyncQueue execute count:1, success:0/total 240, fail:24 start...


Time:2017-03-06 19:57:38:703-Trace>>OnEntitySyncQueue execute count:1, success:0/total 246, fail:25 start...


Time:2017-03-06 19:57:40:893-Trace>>OnEntitySyncQueue execute count:1, success:0/total 249, fail:26 start...


Time:2017-03-06 19:57:42:868-Trace>>OnEntitySyncQueue execute count:1, success:0/total 255, fail:27 start...


Time:2017-03-06 19:57:46:218-Trace>>OnEntitySyncQueue execute count:1, success:0/total 264, fail:28 start...


