Time:2017-01-15 12:00:23:731-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-15 12:00:24:013-Trace>>Socket connect status: TotalCount=19, CurrentCount=1, CloseCount=18, RejectedCount=0


Time:2017-01-15 12:01:23:744-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-15 12:01:24:017-Trace>>Socket connect status: TotalCount=22, CurrentCount=1, CloseCount=21, RejectedCount=0


Time:2017-01-15 12:02:23:744-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-15 12:02:24:028-Trace>>Socket connect status: TotalCount=22, CurrentCount=1, CloseCount=21, RejectedCount=0


Time:2017-01-15 12:03:23:745-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-15 12:03:24:029-Trace>>Socket connect status: TotalCount=22, CurrentCount=1, CloseCount=21, RejectedCount=0


Time:2017-01-15 12:04:23:744-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-15 12:04:24:042-Trace>>Socket connect status: TotalCount=22, CurrentCount=1, CloseCount=21, RejectedCount=0


Time:2017-01-15 12:05:23:745-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-15 12:05:24:042-Trace>>Socket connect status: TotalCount=22, CurrentCount=1, CloseCount=21, RejectedCount=0


Time:2017-01-15 12:06:23:745-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-15 12:06:24:042-Trace>>Socket connect status: TotalCount=22, CurrentCount=1, CloseCount=21, RejectedCount=0


Time:2017-01-15 12:07:23:746-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-15 12:07:24:043-Trace>>Socket connect status: TotalCount=22, CurrentCount=1, CloseCount=21, RejectedCount=0


Time:2017-01-15 12:08:23:761-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-15 12:08:24:042-Trace>>Socket connect status: TotalCount=22, CurrentCount=1, CloseCount=21, RejectedCount=0


Time:2017-01-15 12:09:23:761-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-15 12:09:24:043-Trace>>Socket connect status: TotalCount=22, CurrentCount=1, CloseCount=21, RejectedCount=0


Time:2017-01-15 12:10:23:776-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-15 12:10:24:044-Trace>>Socket connect status: TotalCount=22, CurrentCount=1, CloseCount=21, RejectedCount=0


Time:2017-01-15 12:11:23:776-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-15 12:11:24:058-Trace>>Socket connect status: TotalCount=22, CurrentCount=1, CloseCount=21, RejectedCount=0


