Time:2017-03-06 20:00:50:296-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0
Time:2017-03-06 20:12:50:360-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:12:50:689-Trace>>Socket connect status: TotalCount=28, CurrentCount=3, CloseCount=25, RejectedCount=0


Time:2017-03-06 20:13:50:366-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:13:50:691-Trace>>Socket connect status: TotalCount=32, CurrentCount=4, CloseCount=28, RejectedCount=0


Time:2017-03-06 20:15:36:039-Redis write queue start init...


Time:2017-03-06 20:15:36:042-Sql wait write queue start init...


Time:2017-03-06 20:15:36:045-Sql write queue start init...


Time:2017-03-06 20:15:36:492-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:15:36:749-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:16:36:501-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:16:36:756-Trace>>Socket connect status: TotalCount=4, CurrentCount=4, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:17:36:501-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:17:36:766-Trace>>Socket connect status: TotalCount=4, CurrentCount=4, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:18:36:502-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:18:36:766-Trace>>Socket connect status: TotalCount=5, CurrentCount=4, CloseCount=1, RejectedCount=0


Time:2017-03-06 20:19:36:515-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:19:36:767-Trace>>Socket connect status: TotalCount=5, CurrentCount=0, CloseCount=5, RejectedCount=0


Time:2017-03-06 20:20:36:527-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:20:36:768-Trace>>Socket connect status: TotalCount=9, CurrentCount=4, CloseCount=5, RejectedCount=0


Time:2017-03-06 20:21:36:532-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:21:36:770-Trace>>Socket connect status: TotalCount=9, CurrentCount=4, CloseCount=5, RejectedCount=0


Time:2017-03-06 20:22:36:535-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:22:36:780-Trace>>Socket connect status: TotalCount=9, CurrentCount=4, CloseCount=5, RejectedCount=0


Time:2017-03-06 20:23:36:548-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:23:36:781-Trace>>Socket connect status: TotalCount=9, CurrentCount=4, CloseCount=5, RejectedCount=0


Time:2017-03-06 20:24:36:548-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:24:36:782-Trace>>Socket connect status: TotalCount=9, CurrentCount=4, CloseCount=5, RejectedCount=0


Time:2017-03-06 20:25:36:550-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:25:36:784-Trace>>Socket connect status: TotalCount=13, CurrentCount=4, CloseCount=9, RejectedCount=0


Time:2017-03-06 20:26:36:563-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:26:36:787-Trace>>Socket connect status: TotalCount=13, CurrentCount=4, CloseCount=9, RejectedCount=0


Time:2017-03-06 20:27:36:563-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:27:36:795-Trace>>Socket connect status: TotalCount=13, CurrentCount=4, CloseCount=9, RejectedCount=0


Time:2017-03-06 20:28:36:564-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:28:36:795-Trace>>Socket connect status: TotalCount=13, CurrentCount=0, CloseCount=13, RejectedCount=0


Time:2017-03-06 20:29:36:565-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:29:36:796-Trace>>Socket connect status: TotalCount=17, CurrentCount=4, CloseCount=13, RejectedCount=0


Time:2017-03-06 20:30:36:584-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:30:36:802-Trace>>Socket connect status: TotalCount=17, CurrentCount=4, CloseCount=13, RejectedCount=0


Time:2017-03-06 20:31:36:593-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:31:36:811-Trace>>Socket connect status: TotalCount=17, CurrentCount=4, CloseCount=13, RejectedCount=0


Time:2017-03-06 20:32:36:593-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:32:36:812-Trace>>Socket connect status: TotalCount=17, CurrentCount=0, CloseCount=17, RejectedCount=0


Time:2017-03-06 20:33:36:594-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:33:36:813-Trace>>Socket connect status: TotalCount=21, CurrentCount=4, CloseCount=17, RejectedCount=0


Time:2017-03-06 20:34:36:609-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:34:36:818-Trace>>Socket connect status: TotalCount=21, CurrentCount=4, CloseCount=17, RejectedCount=0


Time:2017-03-06 20:35:36:613-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:35:36:830-Trace>>Socket connect status: TotalCount=21, CurrentCount=4, CloseCount=17, RejectedCount=0


Time:2017-03-06 20:36:36:625-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:36:36:844-Trace>>Socket connect status: TotalCount=21, CurrentCount=0, CloseCount=21, RejectedCount=0


Time:2017-03-06 20:37:36:631-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:37:36:862-Trace>>Socket connect status: TotalCount=25, CurrentCount=4, CloseCount=21, RejectedCount=0


Time:2017-03-06 20:38:36:641-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:38:36:865-Trace>>Socket connect status: TotalCount=25, CurrentCount=4, CloseCount=21, RejectedCount=0


Time:2017-03-06 20:39:36:656-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:39:36:878-Trace>>Socket connect status: TotalCount=25, CurrentCount=4, CloseCount=21, RejectedCount=0


Time:2017-03-06 20:40:36:671-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:40:36:892-Trace>>Socket connect status: TotalCount=25, CurrentCount=4, CloseCount=21, RejectedCount=0


Time:2017-03-06 20:41:36:674-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:41:36:898-Trace>>Socket connect status: TotalCount=25, CurrentCount=4, CloseCount=21, RejectedCount=0


Time:2017-03-06 20:42:36:686-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:42:36:908-Trace>>Socket connect status: TotalCount=25, CurrentCount=4, CloseCount=21, RejectedCount=0


Time:2017-03-06 20:43:36:686-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:43:36:907-Trace>>Socket connect status: TotalCount=25, CurrentCount=4, CloseCount=21, RejectedCount=0


Time:2017-03-06 20:44:36:687-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:44:36:909-Trace>>Socket connect status: TotalCount=25, CurrentCount=4, CloseCount=21, RejectedCount=0


Time:2017-03-06 20:45:36:687-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:45:36:909-Trace>>Socket connect status: TotalCount=25, CurrentCount=1, CloseCount=24, RejectedCount=0


Time:2017-03-06 20:46:36:688-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:46:36:921-Trace>>Socket connect status: TotalCount=25, CurrentCount=1, CloseCount=24, RejectedCount=0


Time:2017-03-06 20:47:36:689-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:47:36:921-Trace>>Socket connect status: TotalCount=25, CurrentCount=1, CloseCount=24, RejectedCount=0


Time:2017-03-06 20:48:36:702-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:48:36:922-Trace>>Socket connect status: TotalCount=25, CurrentCount=1, CloseCount=24, RejectedCount=0


Time:2017-03-06 20:49:36:703-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:49:36:923-Trace>>Socket connect status: TotalCount=25, CurrentCount=1, CloseCount=24, RejectedCount=0


Time:2017-03-06 20:50:36:704-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:50:36:936-Trace>>Socket connect status: TotalCount=25, CurrentCount=1, CloseCount=24, RejectedCount=0


Time:2017-03-06 20:51:36:719-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:51:36:937-Trace>>Socket connect status: TotalCount=25, CurrentCount=1, CloseCount=24, RejectedCount=0


Time:2017-03-06 20:52:36:720-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:52:36:942-Trace>>Socket connect status: TotalCount=25, CurrentCount=1, CloseCount=24, RejectedCount=0


Time:2017-03-06 20:53:36:720-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:53:36:956-Trace>>Socket connect status: TotalCount=25, CurrentCount=1, CloseCount=24, RejectedCount=0


Time:2017-03-06 20:54:36:720-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:54:36:957-Trace>>Socket connect status: TotalCount=25, CurrentCount=1, CloseCount=24, RejectedCount=0


Time:2017-03-06 20:55:36:721-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:55:36:971-Trace>>Socket connect status: TotalCount=25, CurrentCount=1, CloseCount=24, RejectedCount=0


Time:2017-03-06 20:56:36:722-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:56:36:972-Trace>>Socket connect status: TotalCount=25, CurrentCount=1, CloseCount=24, RejectedCount=0


Time:2017-03-06 20:57:36:723-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:57:36:985-Trace>>Socket connect status: TotalCount=25, CurrentCount=1, CloseCount=24, RejectedCount=0


Time:2017-03-06 20:58:36:735-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:58:36:988-Trace>>Socket connect status: TotalCount=25, CurrentCount=1, CloseCount=24, RejectedCount=0


Time:2017-03-06 20:59:36:749-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-06 20:59:36:989-Trace>>Socket connect status: TotalCount=25, CurrentCount=1, CloseCount=24, RejectedCount=0


