Time:2017-03-05 15:00:05:332-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-05 15:00:05:596-Trace>>Socket connect status: TotalCount=13, CurrentCount=4, CloseCount=9, RejectedCount=0


Time:2017-03-05 15:01:05:332-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-05 15:01:05:598-Trace>>Socket connect status: TotalCount=13, CurrentCount=0, CloseCount=13, RejectedCount=0


Time:2017-03-05 15:02:05:375-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-05 15:02:05:609-Trace>>Socket connect status: TotalCount=17, CurrentCount=4, CloseCount=13, RejectedCount=0


Time:2017-03-05 15:03:05:375-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-05 15:03:05:624-Trace>>Socket connect status: TotalCount=17, CurrentCount=3, CloseCount=14, RejectedCount=0


Time:2017-03-05 15:04:05:377-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-05 15:04:05:627-Trace>>Socket connect status: TotalCount=17, CurrentCount=3, CloseCount=14, RejectedCount=0


Time:2017-03-05 15:05:05:392-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-05 15:05:05:628-Trace>>Socket connect status: TotalCount=17, CurrentCount=3, CloseCount=14, RejectedCount=0


Time:2017-03-05 15:06:05:394-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-05 15:06:05:634-Trace>>Socket connect status: TotalCount=17, CurrentCount=3, CloseCount=14, RejectedCount=0


Time:2017-03-05 15:07:05:405-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-05 15:07:05:647-Trace>>Socket connect status: TotalCount=17, CurrentCount=3, CloseCount=14, RejectedCount=0


Time:2017-03-05 15:08:05:406-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-05 15:08:05:655-Trace>>Socket connect status: TotalCount=17, CurrentCount=3, CloseCount=14, RejectedCount=0


Time:2017-03-05 15:09:05:406-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-05 15:09:05:656-Trace>>Socket connect status: TotalCount=17, CurrentCount=3, CloseCount=14, RejectedCount=0


Time:2017-03-05 15:10:05:406-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-05 15:10:05:657-Trace>>Socket connect status: TotalCount=17, CurrentCount=3, CloseCount=14, RejectedCount=0


Time:2017-03-05 15:11:05:406-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-05 15:11:05:658-Trace>>Socket connect status: TotalCount=17, CurrentCount=3, CloseCount=14, RejectedCount=0


