Time:2017-01-16 10:00:41:397-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-16 10:00:41:740-Trace>>Socket connect status: TotalCount=19, CurrentCount=0, CloseCount=19, RejectedCount=0


Time:2017-01-16 10:01:41:396-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-16 10:01:41:740-Trace>>Socket connect status: TotalCount=19, CurrentCount=0, CloseCount=19, RejectedCount=0


Time:2017-01-16 10:02:41:397-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-16 10:02:41:739-Trace>>Socket connect status: TotalCount=19, CurrentCount=0, CloseCount=19, RejectedCount=0


Time:2017-01-16 10:03:41:398-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-16 10:03:41:741-Trace>>Socket connect status: TotalCount=19, CurrentCount=0, CloseCount=19, RejectedCount=0


Time:2017-01-16 10:04:41:400-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-16 10:04:41:741-Trace>>Socket connect status: TotalCount=19, CurrentCount=0, CloseCount=19, RejectedCount=0


Time:2017-01-16 10:05:41:409-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-16 10:05:41:752-Trace>>Socket connect status: TotalCount=19, CurrentCount=0, CloseCount=19, RejectedCount=0


Time:2017-01-16 10:06:41:410-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-16 10:06:41:759-Trace>>Socket connect status: TotalCount=19, CurrentCount=0, CloseCount=19, RejectedCount=0


Time:2017-01-16 10:07:41:410-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-16 10:07:41:769-Trace>>Socket connect status: TotalCount=19, CurrentCount=0, CloseCount=19, RejectedCount=0


Time:2017-01-16 10:08:41:412-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-16 10:08:41:768-Trace>>Socket connect status: TotalCount=19, CurrentCount=0, CloseCount=19, RejectedCount=0


Time:2017-01-16 10:09:41:412-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-16 10:09:41:769-Trace>>Socket connect status: TotalCount=19, CurrentCount=0, CloseCount=19, RejectedCount=0


Time:2017-01-16 10:10:41:413-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-16 10:10:41:768-Trace>>Socket connect status: TotalCount=19, CurrentCount=0, CloseCount=19, RejectedCount=0


Time:2017-01-16 10:11:41:427-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-16 10:11:41:769-Trace>>Socket connect status: TotalCount=20, CurrentCount=1, CloseCount=19, RejectedCount=0


