Time:2017-03-13 21:11:19:669-Redis write queue start init...


Time:2017-03-13 21:11:19:673-Sql wait write queue start init...


Time:2017-03-13 21:11:19:676-Sql write queue start init...


Time:2017-03-13 21:11:20:129-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0
Time:2017-03-13 21:22:20:475-Trace>>Socket connect status: TotalCount=9, CurrentCount=3, CloseCount=6, RejectedCount=0


Time:2017-03-13 21:23:20:192-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-13 21:23:20:484-Trace>>Socket connect status: TotalCount=9, CurrentCount=3, CloseCount=6, RejectedCount=0


Time:2017-03-13 21:24:20:194-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-13 21:24:20:498-Trace>>Socket connect status: TotalCount=9, CurrentCount=0, CloseCount=9, RejectedCount=0


Time:2017-03-13 21:25:20:195-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-13 21:25:20:508-Trace>>Socket connect status: TotalCount=9, CurrentCount=0, CloseCount=9, RejectedCount=0


Time:2017-03-13 21:26:20:196-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-13 21:26:20:519-Trace>>Socket connect status: TotalCount=9, CurrentCount=0, CloseCount=9, RejectedCount=0


Time:2017-03-13 21:27:20:196-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-13 21:27:20:519-Trace>>Socket connect status: TotalCount=9, CurrentCount=0, CloseCount=9, RejectedCount=0


Time:2017-03-13 21:28:20:206-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-13 21:28:20:520-Trace>>Socket connect status: TotalCount=9, CurrentCount=0, CloseCount=9, RejectedCount=0


Time:2017-03-13 21:29:20:207-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-13 21:29:20:520-Trace>>Socket connect status: TotalCount=9, CurrentCount=0, CloseCount=9, RejectedCount=0


Time:2017-03-13 21:30:01:740-Redis write queue start init...


Time:2017-03-13 21:30:01:746-Sql wait write queue start init...


Time:2017-03-13 21:30:01:748-Sql write queue start init...


Time:2017-03-13 21:30:02:177-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-13 21:30:02:458-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-13 21:31:02:176-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-13 21:31:02:472-Trace>>Socket connect status: TotalCount=4, CurrentCount=2, CloseCount=2, RejectedCount=0


Time:2017-03-13 21:32:02:177-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-13 21:32:02:473-Trace>>Socket connect status: TotalCount=4, CurrentCount=2, CloseCount=2, RejectedCount=0


Time:2017-03-13 21:33:02:181-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-13 21:33:02:474-Trace>>Socket connect status: TotalCount=4, CurrentCount=2, CloseCount=2, RejectedCount=0


Time:2017-03-13 21:34:02:199-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-03-13 21:34:02:484-Trace>>Socket connect status: TotalCount=4, CurrentCount=0, CloseCount=4, RejectedCount=0


