Time:2017-01-26 12:00:31:033-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:00:31:284-Trace>>Socket connect status: TotalCount=5, CurrentCount=5, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:01:31:033-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:01:31:284-Trace>>Socket connect status: TotalCount=5, CurrentCount=5, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:02:31:034-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:02:31:296-Trace>>Socket connect status: TotalCount=5, CurrentCount=5, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:03:31:033-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:03:31:297-Trace>>Socket connect status: TotalCount=5, CurrentCount=5, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:04:31:034-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:04:31:311-Trace>>Socket connect status: TotalCount=5, CurrentCount=5, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:05:31:048-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:05:31:311-Trace>>Socket connect status: TotalCount=5, CurrentCount=5, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:06:31:061-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:06:31:316-Trace>>Socket connect status: TotalCount=5, CurrentCount=5, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:07:31:061-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:07:31:330-Trace>>Socket connect status: TotalCount=5, CurrentCount=5, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:08:31:062-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:08:31:331-Trace>>Socket connect status: TotalCount=5, CurrentCount=5, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:09:31:077-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:09:31:330-Trace>>Socket connect status: TotalCount=5, CurrentCount=5, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:10:31:080-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:10:31:342-Trace>>Socket connect status: TotalCount=5, CurrentCount=5, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:11:31:081-Trace>>Socket connect status: TotalCount=0, CurrentCount=0, CloseCount=0, RejectedCount=0


Time:2017-01-26 12:11:31:347-Trace>>Socket connect status: TotalCount=5, CurrentCount=5, CloseCount=0, RejectedCount=0


